estacao,datahora,wspd,wdir,gust,dryt,dewp,pres,vis,tp,altn1,qn1,altn2,qn2,altn3,qn3,altn4,qn4,altncb,qncb,metar,speci,data_hora
SBBV,07/01/2025 16:00,14.0,100.0,,31.0,20.0,1012.0,9999.0,,40.0,BKN,,,,,,,045T,FEW,METAR SBBV 071600Z 10014KT 9999 BKN040 FEW045TCU 31/20 Q1012=,-,07/01/2025 16:00
SBBV,07/01/2025 17:00,11.0,110.0,,31.0,19.0,1011.0,9999.0,,40.0,BKN,,,,,,,045T,FEW,METAR SBBV 071700Z 11011KT 9999 BKN040 FEW045TCU 31/19 Q1011=,-,07/01/2025 17:00
SBBV,07/01/2025 18:00,10.0,100.0,,32.0,19.0,1010.0,9999.0,VCSH,40.0,BKN,,,,,,,045T,FEW,METAR SBBV 071800Z 10010KT 9999 VCSH BKN040 FEW045TCU 32/19 Q1010=,-,07/01/2025 18:00
SBBV,07/01/2025 19:00,10.0,90.0,,32.0,18.0,1009.0,9000.0,VCSH,40.0,BKN,,,,,,,045T,FEW,METAR SBBV 071900Z 09010KT 9000 VCSH BKN040 FEW045TCU 32/18 Q1009=,-,07/01/2025 19:00
SBBV,07/01/2025 20:00,11.0,80.0,,32.0,19.0,1008.0,9999.0,VCSH,40.0,BKN,,,,,,,045T,FEW,METAR SBBV 072000Z 08011KT 9999 VCSH BKN040 FEW045TCU 32/19 Q1008=,-,07/01/2025 20:00
SBBV,07/01/2025 21:00,8.0,80.0,,32.0,19.0,1008.0,9999.0,,40.0,SCT,80.0,SCT,,,,,045T,FEW,METAR SBBV 072100Z 08008KT 9999 SCT040 FEW045TCU SCT080 32/19 Q1008=,-,07/01/2025 21:00
SBBV,07/01/2025 22:00,9.0,80.0,,31.0,19.0,1009.0,9999.0,,40.0,FEW,80.0,SCT,,,,,045T,FEW,METAR SBBV 072200Z 08009KT 9999 FEW040 FEW045TCU SCT080 31/19 Q1009=,-,07/01/2025 22:00
SBBV,07/01/2025 23:00,9.0,90.0,,30.0,19.0,1009.0,9999.0,,,,,,,,,,,,METAR SBBV 072300Z 09009KT CAVOK 30/19 Q1009=,-,07/01/2025 23:00
SBBV,08/01/2025 00:00,8.0,100.0,,29.0,19.0,1010.0,9999.0,,,,,,,,,,,,METAR SBBV 080000Z 10008KT CAVOK 29/19 Q1010=,-,08/01/2025 00:00
SBBV,08/01/2025 01:00,7.0,90.0,,28.0,19.0,1011.0,9999.0,,,,,,,,,,,,METAR SBBV 080100Z 09007KT CAVOK 28/19 Q1011=,-,08/01/2025 01:00
SBBV,08/01/2025 02:00,8.0,100.0,,28.0,19.0,1012.0,9999.0,,,,,,,,,,,,METAR SBBV 080200Z 10008KT CAVOK 28/19 Q1012=,-,08/01/2025 02:00
SBBV,08/01/2025 03:00,5.0,90.0,,27.0,19.0,1012.0,9999.0,,,,,,,,,,,,METAR SBBV 080300Z 09005KT CAVOK 27/19 Q1012=,-,08/01/2025 03:00
SBBV,08/01/2025 04:00,6.0,100.0,,26.0,19.0,1012.0,9999.0,,,,,,,,,,,,METAR SBBV 080400Z 10006KT CAVOK 26/19 Q1012=,-,08/01/2025 04:00
SBBV,08/01/2025 05:00,5.0,90.0,,26.0,19.0,1011.0,9999.0,,,,,,,,,,,,METAR SBBV 080500Z 09005KT CAVOK 26/19 Q1011=,-,08/01/2025 05:00
