,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
976,SBTT,2024-12-25 04:00:00,3,10,5,24,,1,CAVOK,n,9999,,2024-12-25 09:00:00
977,SBTT,2024-12-25 07:00:00,4,11,9,25,,3,SCT,n,9999,,2024-12-25 12:00:00
978,SBTT,2024-12-25 10:00:00,4,14,12,29,0.2,21,BKN,s,7000,TS,2024-12-25 15:00:00
979,SBTT,2024-12-25 13:00:00,5,338,12,31,0.2,14,BKN,s,7000,TS,2024-12-25 18:00:00
980,SBTT,2024-12-25 16:00:00,2,314,13,28,2.2,21,BKN,s,7000,TS,2024-12-25 21:00:00
981,SBTT,2024-12-25 19:00:00,2,123,7,26,,2,FEW,n,9999,,2024-12-26 00:00:00
982,SBTT,2024-12-25 22:00:00,3,94,6,26,,2,FEW,n,9999,,2024-12-26 03:00:00
983,SBTT,2024-12-26 01:00:00,3,20,7,25,0.3,21,BKN,s,7000,TS,2024-12-26 06:00:00
984,SBTT,2024-12-26 04:00:00,3,39,9,24,1.8,21,BKN,s,7000,TS,2024-12-26 09:00:00
985,SBTT,2024-12-26 07:00:00,4,89,8,25,1.7,14,BKN,s,7000,TS,2024-12-26 12:00:00
986,SBTT,2024-12-26 10:00:00,4,47,11,28,0.4,21,BKN,s,7000,TS,2024-12-26 15:00:00
987,SBTT,2024-12-26 13:00:00,3,54,12,31,0.4,14,BKN,s,7000,TS,2024-12-26 18:00:00
988,SBTT,2024-12-26 16:00:00,6,224,12,26,9,21,BKN,s,7000,TS,2024-12-26 21:00:00
989,SBTT,2024-12-26 19:00:00,2,246,13,24,13,21,BKN,s,7000,TS,2024-12-27 00:00:00
990,SBTT,2024-12-26 22:00:00,2,339,5,25,1.8,21,BKN,s,7000,TS,2024-12-27 03:00:00
991,SBTT,2024-12-27 01:00:00,2,120,6,24,2.1,21,BKN,s,7000,TS,2024-12-27 06:00:00
992,SBTT,2024-12-27 04:00:00,0,144,4,24,1.5,14,BKN,s,7000,TS,2024-12-27 09:00:00
993,SBTT,2024-12-27 07:00:00,2,116,6,25,0.7,19,BKN,n,4000,BR,2024-12-27 12:00:00
994,SBTT,2024-12-27 10:00:00,2,101,7,28,0.9,21,BKN,s,7000,TS,2024-12-27 15:00:00
995,SBTT,2024-12-27 13:00:00,3,77,9,28,4.5,21,BKN,s,7000,TS,2024-12-27 18:00:00
996,SBTT,2024-12-27 16:00:00,2,212,11,26,3.1,21,BKN,s,7000,TS,2024-12-27 21:00:00
997,SBTT,2024-12-27 19:00:00,1,228,8,25,3.9,14,BKN,s,7000,TS,2024-12-28 00:00:00
998,SBCZ,2024-12-22 01:00:00,4,359,7,25,,1,CAVOK,n,9999,,2024-12-22 06:00:00
999,SBCZ,2024-12-22 04:00:00,3,341,6,24,,2,FEW,n,9999,,2024-12-22 09:00:00
1000,SBCZ,2024-12-22 07:00:00,1,321,5,26,,2,FEW,n,9999,,2024-12-22 12:00:00
1001,SBCZ,2024-12-22 10:00:00,4,343,13,31,,2,FEW,n,9999,,2024-12-22 15:00:00
1002,SBCZ,2024-12-22 13:00:00,8,333,20,29,0.7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1003,SBCZ,2024-12-22 16:00:00,8,340,18,28,0.7,21,BKN,s,7000,TS,2024-12-22 21:00:00
1004,SBCZ,2024-12-22 19:00:00,4,43,16,26,,2,FEW,n,9999,,2024-12-23 00:00:00
1005,SBCZ,2024-12-22 22:00:00,4,46,9,24,,1,CAVOK,n,9999,,2024-12-23 03:00:00
1006,SBCZ,2024-12-23 01:00:00,1,8,8,23,,3,SCT,n,9999,,2024-12-23 06:00:00
1007,SBCZ,2024-12-23 04:00:00,2,199,4,23,,4,SCT,n,9999,,2024-12-23 09:00:00
1008,SBCZ,2024-12-23 07:00:00,3,355,6,24,0.8,21,BKN,s,7000,TS,2024-12-23 12:00:00
1009,SBCZ,2024-12-23 10:00:00,2,2,12,26,1.6,21,BKN,s,7000,TS,2024-12-23 15:00:00
1010,SBCZ,2024-12-23 13:00:00,1,46,8,30,,3,SCT,n,9999,,2024-12-23 18:00:00
1011,SBCZ,2024-12-23 16:00:00,1,306,13,24,9,21,BKN,s,7000,TS,2024-12-23 21:00:00
1012,SBCZ,2024-12-23 19:00:00,0,335,6,24,0.9,18,SCT,n,7000,,2024-12-24 00:00:00
1013,SBCZ,2024-12-23 22:00:00,2,356,6,24,,3,SCT,n,9999,,2024-12-24 03:00:00
1014,SBCZ,2024-12-24 01:00:00,3,334,5,23,0.2,20,BKN,n,4000,BR,2024-12-24 06:00:00
1015,SBCZ,2024-12-24 04:00:00,2,334,5,23,,4,SCT,n,9999,,2024-12-24 09:00:00
1016,SBCZ,2024-12-24 07:00:00,3,321,8,24,,4,SCT,n,9999,,2024-12-24 12:00:00
1017,SBCZ,2024-12-24 10:00:00,5,319,13,29,,3,SCT,n,9999,,2024-12-24 15:00:00
1018,SBCZ,2024-12-24 13:00:00,4,308,15,31,0.2,21,BKN,s,7000,TS,2024-12-24 18:00:00
1019,SBCZ,2024-12-24 16:00:00,5,330,14,30,0.2,18,SCT,n,7000,,2024-12-24 21:00:00
1020,SBCZ,2024-12-24 19:00:00,5,14,12,26,,2,FEW,n,9999,,2024-12-25 00:00:00
1021,SBCZ,2024-12-24 22:00:00,5,13,10,25,,2,FEW,n,9999,,2024-12-25 03:00:00
1022,SBCZ,2024-12-25 01:00:00,4,353,9,24,,1,CAVOK,n,9999,,2024-12-25 06:00:00
1023,SBCZ,2024-12-25 04:00:00,3,343,7,24,,4,SCT,n,9999,,2024-12-25 09:00:00
1024,SBCZ,2024-12-25 07:00:00,5,330,11,25,,4,SCT,n,9999,,2024-12-25 12:00:00
1025,SBCZ,2024-12-25 10:00:00,5,337,17,29,0.4,18,SCT,n,7000,,2024-12-25 15:00:00
1026,SBCZ,2024-12-25 13:00:00,7,329,17,31,1.3,14,BKN,s,7000,TS,2024-12-25 18:00:00
1027,SBCZ,2024-12-25 16:00:00,5,325,18,28,2.3,21,BKN,s,7000,TS,2024-12-25 21:00:00
1028,SBCZ,2024-12-25 19:00:00,3,79,10,26,,2,FEW,n,9999,,2024-12-26 00:00:00
1029,SBCZ,2024-12-25 22:00:00,4,46,8,25,,2,FEW,n,9999,,2024-12-26 03:00:00
1030,SBCZ,2024-12-26 01:00:00,3,41,7,24,,2,FEW,n,9999,,2024-12-26 06:00:00
1031,SBCZ,2024-12-26 04:00:00,1,306,5,23,,3,SCT,n,9999,,2024-12-26 09:00:00
1032,SBCZ,2024-12-26 07:00:00,2,67,8,25,,4,SCT,n,9999,,2024-12-26 12:00:00
1033,SBCZ,2024-12-26 10:00:00,2,308,12,28,1,21,BKN,s,7000,TS,2024-12-26 15:00:00
1034,SBCZ,2024-12-26 13:00:00,2,110,14,25,19,21,BKN,s,7000,TS,2024-12-26 18:00:00
1035,SBCZ,2024-12-26 16:00:00,2,255,7,25,5,21,BKN,s,7000,TS,2024-12-26 21:00:00
1036,SBCZ,2024-12-26 19:00:00,1,30,6,24,0.6,21,BKN,s,7000,TS,2024-12-27 00:00:00
1037,SBCZ,2024-12-26 22:00:00,1,69,3,24,,2,FEW,n,9999,,2024-12-27 03:00:00
1038,SBCZ,2024-12-27 01:00:00,1,151,3,23,0.2,20,BKN,n,4000,BR,2024-12-27 06:00:00
1039,SBCZ,2024-12-27 04:00:00,2,157,3,23,1.6,14,BKN,s,7000,TS,2024-12-27 09:00:00
1040,SBCZ,2024-12-27 07:00:00,2,162,4,24,1.9,21,BKN,s,7000,TS,2024-12-27 12:00:00
1041,SBCZ,2024-12-27 10:00:00,1,304,8,26,3,21,BKN,s,7000,TS,2024-12-27 15:00:00
1042,SBCZ,2024-12-27 13:00:00,3,276,11,27,6,5,SCT,n,7000,,2024-12-27 18:00:00
1043,SBCZ,2024-12-27 16:00:00,3,279,13,27,2.1,21,BKN,s,7000,TS,2024-12-27 21:00:00
1044,SBCZ,2024-12-27 19:00:00,3,331,8,25,,2,FEW,n,9999,,2024-12-28 00:00:00
1045,SBPV,2024-12-22 02:00:00,2,97,5,25,,3,SCT,n,9999,,2024-12-22 06:00:00
1046,SBPV,2024-12-22 05:00:00,4,66,7,25,,4,SCT,n,9999,,2024-12-22 09:00:00
1047,SBPV,2024-12-22 08:00:00,8,57,16,26,,4,SCT,n,9999,,2024-12-22 12:00:00
1048,SBPV,2024-12-22 11:00:00,6,58,17,29,,3,SCT,n,9999,,2024-12-22 15:00:00
1049,SBPV,2024-12-22 14:00:00,5,45,18,29,1.7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1050,SBPV,2024-12-22 17:00:00,4,357,16,28,,4,SCT,n,9999,,2024-12-22 21:00:00
1051,SBPV,2024-12-22 20:00:00,2,255,9,26,1.8,14,BKN,s,7000,TS,2024-12-23 00:00:00
1052,SBPV,2024-12-22 23:00:00,2,152,6,25,2.8,14,BKN,s,7000,TS,2024-12-23 03:00:00
1053,SBPV,2024-12-23 02:00:00,2,127,5,25,0.8,20,BKN,n,4000,BR,2024-12-23 06:00:00
1054,SBPV,2024-12-23 05:00:00,1,108,4,24,0.3,20,BKN,n,4000,BR,2024-12-23 09:00:00
1055,SBPV,2024-12-23 08:00:00,3,141,7,26,,4,SCT,n,9999,,2024-12-23 12:00:00
1056,SBPV,2024-12-23 11:00:00,2,173,10,29,0.6,21,BKN,s,7000,TS,2024-12-23 15:00:00
1057,SBPV,2024-12-23 14:00:00,4,70,15,25,9,14,BKN,s,7000,TS,2024-12-23 18:00:00
1058,SBPV,2024-12-23 17:00:00,0,356,11,27,0.9,18,SCT,n,7000,,2024-12-23 21:00:00
1059,SBPV,2024-12-23 20:00:00,0,107,4,25,,1,CAVOK,n,9999,,2024-12-24 00:00:00
1060,SBPV,2024-12-23 23:00:00,0,146,1,25,,2,FEW,n,9999,,2024-12-24 03:00:00
1061,SBPV,2024-12-24 02:00:00,2,342,4,25,,17,BKN,n,3500,BR,2024-12-24 06:00:00
1062,SBPV,2024-12-24 05:00:00,3,312,10,24,4.4,14,BKN,s,7000,TS,2024-12-24 09:00:00
1063,SBPV,2024-12-24 08:00:00,3,308,8,25,0.7,14,BKN,s,7000,TS,2024-12-24 12:00:00
1064,SBPV,2024-12-24 11:00:00,3,329,11,30,0.6,21,BKN,s,7000,TS,2024-12-24 15:00:00
1065,SBPV,2024-12-24 14:00:00,3,338,10,29,1.2,21,BKN,s,7000,TS,2024-12-24 18:00:00
1066,SBPV,2024-12-24 17:00:00,2,332,10,28,2.5,21,BKN,s,7000,TS,2024-12-24 21:00:00
1067,SBPV,2024-12-24 20:00:00,2,5,7,26,,2,FEW,n,9999,,2024-12-25 00:00:00
1068,SBPV,2024-12-24 23:00:00,3,360,6,26,,1,CAVOK,n,9999,,2024-12-25 03:00:00
1069,SBPV,2024-12-25 02:00:00,4,359,6,25,,2,FEW,n,9999,,2024-12-25 06:00:00
1070,SBPV,2024-12-25 05:00:00,3,4,7,25,,4,SCT,n,9999,,2024-12-25 09:00:00
1071,SBPV,2024-12-25 08:00:00,3,331,9,26,,4,SCT,n,9999,,2024-12-25 12:00:00
1072,SBPV,2024-12-25 11:00:00,2,335,10,30,0.5,14,BKN,s,7000,TS,2024-12-25 15:00:00
1073,SBPV,2024-12-25 14:00:00,3,317,17,29,4.1,21,BKN,s,7000,TS,2024-12-25 18:00:00
1074,SBPV,2024-12-25 17:00:00,3,190,12,28,1.7,21,BKN,s,7000,TS,2024-12-25 21:00:00
1075,SBPV,2024-12-25 20:00:00,2,237,10,25,5,21,BKN,s,7000,TS,2024-12-26 00:00:00
1076,SBPV,2024-12-25 23:00:00,2,293,8,25,2.3,14,BKN,s,7000,TS,2024-12-26 03:00:00
1077,SBPV,2024-12-26 02:00:00,4,248,9,24,1,19,BKN,n,4000,BR,2024-12-26 06:00:00
1078,SBPV,2024-12-26 05:00:00,3,275,7,24,,3,SCT,n,9999,,2024-12-26 09:00:00
1079,SBPV,2024-12-26 08:00:00,4,344,14,25,1,14,BKN,s,7000,TS,2024-12-26 12:00:00
1080,SBPV,2024-12-26 11:00:00,2,265,14,27,6,21,BKN,s,7000,TS,2024-12-26 15:00:00
1081,SBPV,2024-12-26 14:00:00,5,307,13,27,3.1,21,BKN,s,7000,TS,2024-12-26 18:00:00
1082,SBPV,2024-12-26 17:00:00,4,312,14,27,3.2,21,BKN,s,7000,TS,2024-12-26 21:00:00
1083,SBPV,2024-12-26 20:00:00,3,357,9,25,,2,FEW,n,9999,,2024-12-27 00:00:00
1084,SBPV,2024-12-26 23:00:00,3,325,6,24,,3,SCT,n,9999,,2024-12-27 03:00:00
1085,SBPV,2024-12-27 02:00:00,3,319,5,24,0.2,21,BKN,s,7000,TS,2024-12-27 06:00:00
1086,SBPV,2024-12-27 05:00:00,1,298,6,24,5,14,BKN,s,7000,TS,2024-12-27 09:00:00
1087,SBPV,2024-12-27 08:00:00,1,283,5,24,8,14,BKN,s,7000,TS,2024-12-27 12:00:00
1088,SBPV,2024-12-27 11:00:00,4,279,12,26,1.2,14,BKN,s,7000,TS,2024-12-27 15:00:00
1089,SBPV,2024-12-27 14:00:00,4,316,13,27,0.9,14,BKN,s,7000,TS,2024-12-27 18:00:00
1090,SBPV,2024-12-27 17:00:00,1,328,11,26,0.9,21,BKN,s,7000,TS,2024-12-27 21:00:00
1091,SBPV,2024-12-27 20:00:00,1,343,5,25,,2,FEW,n,9999,,2024-12-28 00:00:00
1092,SBCY,2024-12-22 02:00:00,3,8,12,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1093,SBCY,2024-12-22 05:00:00,3,352,6,24,,2,FEW,n,9999,,2024-12-22 09:00:00
1094,SBCY,2024-12-22 08:00:00,4,1,10,27,,4,SCT,n,9999,,2024-12-22 12:00:00
1095,SBCY,2024-12-22 11:00:00,4,346,11,30,,24,,n,,,2024-12-22 15:00:00
1096,SBCY,2024-12-22 14:00:00,2,288,11,31,,24,,n,,,2024-12-22 18:00:00
1097,SBCY,2024-12-22 17:00:00,3,112,9,30,0.4,21,BKN,s,7000,TS,2024-12-22 21:00:00
1098,SBCY,2024-12-22 20:00:00,3,149,10,26,1.4,21,BKN,s,7000,TS,2024-12-23 00:00:00
1099,SBCY,2024-12-22 23:00:00,2,285,6,25,0.3,21,BKN,s,7000,TS,2024-12-23 03:00:00
1100,SBCY,2024-12-23 02:00:00,2,241,5,24,5,21,BKN,s,7000,TS,2024-12-23 06:00:00
1101,SBCY,2024-12-23 05:00:00,0,244,6,24,0.9,19,BKN,n,4000,BR,2024-12-23 09:00:00
1102,SBCY,2024-12-23 08:00:00,3,338,8,26,0.3,19,BKN,n,4000,BR,2024-12-23 12:00:00
1103,SBCY,2024-12-23 11:00:00,3,325,11,30,0.4,21,BKN,s,7000,TS,2024-12-23 15:00:00
1104,SBCY,2024-12-23 14:00:00,2,292,10,31,0.4,21,BKN,s,7000,TS,2024-12-23 18:00:00
1105,SBCY,2024-12-23 17:00:00,3,303,12,27,4.9,21,BKN,s,7000,TS,2024-12-23 21:00:00
1106,SBCY,2024-12-23 20:00:00,4,60,10,25,6,21,BKN,s,7000,TS,2024-12-24 00:00:00
1107,SBCY,2024-12-23 23:00:00,2,33,8,24,,1,CAVOK,n,9999,,2024-12-24 03:00:00
1108,SBCY,2024-12-24 02:00:00,4,343,7,24,,22,SCT,n,4000,BR,2024-12-24 06:00:00
1109,SBCY,2024-12-24 05:00:00,4,342,8,24,,22,SCT,n,4000,BR,2024-12-24 09:00:00
1110,SBCY,2024-12-24 08:00:00,3,6,10,27,,2,FEW,n,9999,,2024-12-24 12:00:00
1111,SBCY,2024-12-24 11:00:00,4,335,14,30,1,14,BKN,s,7000,TS,2024-12-24 15:00:00
1112,SBCY,2024-12-24 14:00:00,4,300,19,28,6,21,BKN,s,7000,TS,2024-12-24 18:00:00
1113,SBCY,2024-12-24 17:00:00,4,313,12,27,4.6,21,BKN,s,7000,TS,2024-12-24 21:00:00
1114,SBCY,2024-12-24 20:00:00,1,310,10,25,2.6,21,BKN,s,7000,TS,2024-12-25 00:00:00
1115,SBCY,2024-12-24 23:00:00,1,31,4,25,0.9,19,BKN,n,4000,BR,2024-12-25 03:00:00
1116,SBCY,2024-12-25 02:00:00,5,356,8,25,,4,SCT,n,9999,,2024-12-25 06:00:00
1117,SBCY,2024-12-25 05:00:00,3,285,9,24,3.8,21,BKN,s,7000,TS,2024-12-25 09:00:00
1118,SBCY,2024-12-25 08:00:00,5,2,11,25,2,21,BKN,s,7000,TS,2024-12-25 12:00:00
1119,SBCY,2024-12-25 11:00:00,7,324,16,28,3.2,14,BKN,s,7000,TS,2024-12-25 15:00:00
1120,SBCY,2024-12-25 14:00:00,3,241,16,29,1.7,14,BKN,s,7000,TS,2024-12-25 18:00:00
1121,SBCY,2024-12-25 17:00:00,4,19,14,25,15,21,BKN,s,7000,TS,2024-12-25 21:00:00
1122,SBCY,2024-12-25 20:00:00,2,57,8,24,0.5,18,SCT,n,7000,,2024-12-26 00:00:00
1123,SBCY,2024-12-25 23:00:00,2,359,8,23,2,19,BKN,n,4000,BR,2024-12-26 03:00:00
1124,SBCY,2024-12-26 02:00:00,2,328,5,23,,3,SCT,n,9999,,2024-12-26 06:00:00
1125,SBCY,2024-12-26 05:00:00,5,340,8,23,0.5,20,BKN,n,4000,BR,2024-12-26 09:00:00
1126,SBCY,2024-12-26 08:00:00,7,339,15,25,0.6,19,BKN,n,4000,BR,2024-12-26 12:00:00
1127,SBCY,2024-12-26 11:00:00,7,321,16,28,0.5,19,BKN,n,4000,BR,2024-12-26 15:00:00
1128,SBCY,2024-12-26 14:00:00,4,261,17,28,2.7,14,BKN,s,7000,TS,2024-12-26 18:00:00
1129,SBCY,2024-12-26 17:00:00,2,357,14,26,12,21,BKN,s,7000,TS,2024-12-26 21:00:00
1130,SBCY,2024-12-26 20:00:00,1,249,10,24,8,21,BKN,s,7000,TS,2024-12-27 00:00:00
1131,SBCY,2024-12-26 23:00:00,3,353,6,24,1.9,21,BKN,s,7000,TS,2024-12-27 03:00:00
1132,SBCY,2024-12-27 02:00:00,3,350,6,23,0.7,19,BKN,n,4000,BR,2024-12-27 06:00:00
1133,SBCY,2024-12-27 05:00:00,6,352,11,23,1.4,20,BKN,n,4000,BR,2024-12-27 09:00:00
1134,SBCY,2024-12-27 08:00:00,8,323,15,25,2.7,7,BKN,n,3500,RA,2024-12-27 12:00:00
1135,SBCY,2024-12-27 11:00:00,5,230,15,27,5,21,BKN,s,7000,TS,2024-12-27 15:00:00
1136,SBCY,2024-12-27 14:00:00,2,248,12,28,2.9,21,BKN,s,7000,TS,2024-12-27 18:00:00
1137,SBCY,2024-12-27 17:00:00,3,22,11,26,3.6,21,BKN,s,7000,TS,2024-12-27 21:00:00
1138,SBCY,2024-12-27 20:00:00,2,49,8,24,2.2,21,BKN,s,7000,TS,2024-12-28 00:00:00
1139,SSKW,2024-12-22 02:00:00,3,68,6,23,0.6,19,BKN,n,4000,BR,2024-12-22 06:00:00
1140,SSKW,2024-12-22 05:00:00,5,47,9,23,0.3,19,BKN,n,4000,BR,2024-12-22 09:00:00
1141,SSKW,2024-12-22 08:00:00,7,42,15,25,,4,SCT,n,9999,,2024-12-22 12:00:00
1142,SSKW,2024-12-22 11:00:00,5,26,15,29,0.2,21,BKN,s,7000,TS,2024-12-22 15:00:00
1143,SSKW,2024-12-22 14:00:00,4,32,17,28,2.7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1144,SSKW,2024-12-22 17:00:00,3,287,11,27,5,21,BKN,s,7000,TS,2024-12-22 21:00:00
1145,SSKW,2024-12-22 20:00:00,1,141,8,24,20,21,BKN,s,7000,TS,2024-12-23 00:00:00
1146,SSKW,2024-12-22 23:00:00,2,128,5,24,6,21,BKN,s,7000,TS,2024-12-23 03:00:00
1147,SSKW,2024-12-23 02:00:00,2,115,5,24,1.3,14,BKN,s,7000,TS,2024-12-23 06:00:00
1148,SSKW,2024-12-23 05:00:00,1,54,4,23,0.5,20,BKN,n,4000,BR,2024-12-23 09:00:00
1149,SSKW,2024-12-23 08:00:00,2,173,6,24,0.4,20,BKN,n,4000,BR,2024-12-23 12:00:00
1150,SSKW,2024-12-23 11:00:00,3,250,12,28,0.4,18,SCT,n,7000,,2024-12-23 15:00:00
1151,SSKW,2024-12-23 14:00:00,4,270,13,31,0.2,21,BKN,s,7000,TS,2024-12-23 18:00:00
1152,SSKW,2024-12-23 17:00:00,4,301,14,28,0.2,18,SCT,n,7000,,2024-12-23 21:00:00
1153,SSKW,2024-12-23 20:00:00,2,267,10,26,,2,FEW,n,9999,,2024-12-24 00:00:00
1154,SSKW,2024-12-23 23:00:00,0,245,3,25,,2,FEW,n,9999,,2024-12-24 03:00:00
1155,SSKW,2024-12-24 02:00:00,1,332,2,24,,3,SCT,n,9999,,2024-12-24 06:00:00
1156,SSKW,2024-12-24 05:00:00,2,321,3,23,,17,BKN,n,3500,BR,2024-12-24 09:00:00
1157,SSKW,2024-12-24 08:00:00,3,326,12,26,,3,SCT,n,9999,,2024-12-24 12:00:00
1158,SSKW,2024-12-24 11:00:00,4,318,14,30,0.5,21,BKN,s,7000,TS,2024-12-24 15:00:00
1159,SSKW,2024-12-24 14:00:00,6,304,15,32,,23,,n,,,2024-12-24 18:00:00
1160,SSKW,2024-12-24 17:00:00,4,316,14,28,1.1,21,BKN,s,7000,TS,2024-12-24 21:00:00
1161,SSKW,2024-12-24 20:00:00,4,15,10,26,,2,FEW,n,9999,,2024-12-25 00:00:00
1162,SSKW,2024-12-24 23:00:00,3,16,6,25,,2,FEW,n,9999,,2024-12-25 03:00:00
1163,SSKW,2024-12-25 02:00:00,3,360,8,24,,2,FEW,n,9999,,2024-12-25 06:00:00
1164,SSKW,2024-12-25 05:00:00,2,348,6,24,0.8,21,BKN,s,7000,TS,2024-12-25 09:00:00
1165,SSKW,2024-12-25 08:00:00,2,4,7,25,3.8,21,BKN,s,7000,TS,2024-12-25 12:00:00
1166,SSKW,2024-12-25 11:00:00,3,330,10,27,2.1,14,BKN,s,7000,TS,2024-12-25 15:00:00
1167,SSKW,2024-12-25 14:00:00,2,257,13,25,11,21,BKN,s,7000,TS,2024-12-25 18:00:00
1168,SSKW,2024-12-25 17:00:00,3,332,13,25,1.8,21,BKN,s,7000,TS,2024-12-25 21:00:00
1169,SSKW,2024-12-25 20:00:00,3,328,8,24,,2,FEW,n,9999,,2024-12-26 00:00:00
1170,SSKW,2024-12-25 23:00:00,3,334,6,24,,17,BKN,n,3500,BR,2024-12-26 03:00:00
1171,SSKW,2024-12-26 02:00:00,2,278,6,23,,2,FEW,n,9999,,2024-12-26 06:00:00
1172,SSKW,2024-12-26 05:00:00,2,322,4,23,,4,SCT,n,9999,,2024-12-26 09:00:00
1173,SSKW,2024-12-26 08:00:00,1,353,8,24,0.2,14,BKN,s,7000,TS,2024-12-26 12:00:00
1174,SSKW,2024-12-26 11:00:00,3,323,11,26,2.1,14,BKN,s,7000,TS,2024-12-26 15:00:00
1175,SSKW,2024-12-26 14:00:00,5,330,12,26,9,21,BKN,s,7000,TS,2024-12-26 18:00:00
1176,SSKW,2024-12-26 17:00:00,2,347,12,28,0.2,18,SCT,n,7000,,2024-12-26 21:00:00
1177,SSKW,2024-12-26 20:00:00,4,348,9,24,2.5,20,BKN,n,4000,BR,2024-12-27 00:00:00
1178,SSKW,2024-12-26 23:00:00,3,31,10,23,8,14,BKN,s,7000,TS,2024-12-27 03:00:00
1179,SSKW,2024-12-27 02:00:00,2,294,6,23,5,21,BKN,s,7000,TS,2024-12-27 06:00:00
1180,SSKW,2024-12-27 05:00:00,3,357,7,22,2.9,14,BKN,s,7000,TS,2024-12-27 09:00:00
1181,SSKW,2024-12-27 08:00:00,5,316,11,24,1.1,20,BKN,n,4000,BR,2024-12-27 12:00:00
1182,SSKW,2024-12-27 11:00:00,4,289,12,26,0.7,20,BKN,n,4000,BR,2024-12-27 15:00:00
1183,SSKW,2024-12-27 14:00:00,1,60,9,29,0.9,14,BKN,s,7000,TS,2024-12-27 18:00:00
1184,SSKW,2024-12-27 17:00:00,3,309,12,25,3.7,21,BKN,s,7000,TS,2024-12-27 21:00:00
1185,SSKW,2024-12-27 20:00:00,3,73,8,24,1.8,21,BKN,s,7000,TS,2024-12-28 00:00:00
1186,SWEI,2024-12-22 01:00:00,3,330,7,25,0.2,21,BKN,s,7000,TS,2024-12-22 06:00:00
1187,SWEI,2024-12-22 04:00:00,4,8,11,24,0.9,21,BKN,s,7000,TS,2024-12-22 09:00:00
1188,SWEI,2024-12-22 07:00:00,2,22,10,25,,2,FEW,n,9999,,2024-12-22 12:00:00
1189,SWEI,2024-12-22 10:00:00,5,30,14,29,0.4,21,BKN,s,7000,TS,2024-12-22 15:00:00
1190,SWEI,2024-12-22 13:00:00,3,13,16,25,14,21,BKN,s,7000,TS,2024-12-22 18:00:00
1191,SWEI,2024-12-22 16:00:00,2,53,10,26,1.1,21,BKN,s,7000,TS,2024-12-22 21:00:00
1192,SWEI,2024-12-22 19:00:00,3,62,7,25,0.3,19,BKN,n,4000,BR,2024-12-23 00:00:00
1193,SWEI,2024-12-22 22:00:00,1,70,5,24,,3,SCT,n,9999,,2024-12-23 03:00:00
1194,SWEI,2024-12-23 01:00:00,2,81,3,24,,3,SCT,n,9999,,2024-12-23 06:00:00
1195,SWEI,2024-12-23 04:00:00,3,97,6,24,1,20,BKN,n,4000,BR,2024-12-23 09:00:00
1196,SWEI,2024-12-23 07:00:00,2,110,6,24,2,20,BKN,n,4000,BR,2024-12-23 12:00:00
1197,SWEI,2024-12-23 10:00:00,2,93,7,26,2.6,14,BKN,s,7000,TS,2024-12-23 15:00:00
1198,SWEI,2024-12-23 13:00:00,1,73,10,29,0.6,21,BKN,s,7000,TS,2024-12-23 18:00:00
1199,SWEI,2024-12-23 16:00:00,2,197,11,24,15,21,BKN,s,7000,TS,2024-12-23 21:00:00
1200,SWEI,2024-12-23 19:00:00,0,164,6,24,0.2,18,SCT,n,7000,,2024-12-24 00:00:00
1201,SWEI,2024-12-23 22:00:00,2,33,9,24,,17,BKN,n,3500,BR,2024-12-24 03:00:00
1202,SWEI,2024-12-24 01:00:00,2,340,8,23,3.2,21,BKN,s,7000,TS,2024-12-24 06:00:00
1203,SWEI,2024-12-24 04:00:00,3,340,5,23,0.2,19,BKN,n,4000,BR,2024-12-24 09:00:00
1204,SWEI,2024-12-24 07:00:00,3,335,8,24,,4,SCT,n,9999,,2024-12-24 12:00:00
1205,SWEI,2024-12-24 10:00:00,2,312,10,28,0.3,21,BKN,s,7000,TS,2024-12-24 15:00:00
1206,SWEI,2024-12-24 13:00:00,2,306,11,25,9,21,BKN,s,7000,TS,2024-12-24 18:00:00
1207,SWEI,2024-12-24 16:00:00,2,358,10,27,1.3,21,BKN,s,7000,TS,2024-12-24 21:00:00
1208,SWEI,2024-12-24 19:00:00,4,14,8,25,,3,SCT,n,9999,,2024-12-25 00:00:00
1209,SWEI,2024-12-24 22:00:00,3,5,8,25,,4,SCT,n,9999,,2024-12-25 03:00:00
1210,SWEI,2024-12-25 01:00:00,4,18,7,24,,2,FEW,n,9999,,2024-12-25 06:00:00
1211,SWEI,2024-12-25 04:00:00,4,358,9,24,,4,SCT,n,9999,,2024-12-25 09:00:00
1212,SWEI,2024-12-25 07:00:00,4,338,10,25,,4,SCT,n,9999,,2024-12-25 12:00:00
1213,SWEI,2024-12-25 10:00:00,3,334,12,29,0.3,14,BKN,s,7000,TS,2024-12-25 15:00:00
1214,SWEI,2024-12-25 13:00:00,1,288,12,26,5,21,BKN,s,7000,TS,2024-12-25 18:00:00
1215,SWEI,2024-12-25 16:00:00,3,306,10,26,2.5,18,SCT,n,7000,,2024-12-25 21:00:00
